"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description","Car Age","Price per Mile","Engine Efficiency(mile/ltr)"
"Audi","Q3 45 TFSI 245 Quattro S Line 5dr S Tronic",2023,38900,2,"Automatic",5066,"Petrol",5,"Audi Q3 45 TFSI 245 Quattro S Line 5dr S Tronic 2 Automatic Petrol 5 2023",2,7.68,2533
"Jaguar","E-Pace 2.0d [180] HSE 5dr Auto",2018,16500,2,"Automatic",55903,"Diesel",5,"Jaguar E-Pace 2.0d [180] HSE 5dr Auto 2 Automatic Diesel 5 2018",7,0.3,27951.5
"Audi","SQ7 SQ7 TFSI Quattro Black Edition 5dr Tiptronic",2023,63900,4,"Automatic",18500,"Petrol",5,"Audi SQ7 SQ7 TFSI Quattro Black Edition 5dr Tiptronic 4 Automatic Petrol 5 2023",2,3.45,4625
"Skoda","Kodiaq 1.5 TSI Sport Line 5dr DSG [7 Seat]",2024,31490,1.5,"Automatic",6417,"Petrol",5,"Skoda Kodiaq 1.5 TSI Sport Line 5dr DSG [7 Seat] 1.5 Automatic Petrol 5 2024",1,4.91,4278
"Ford","PUMA 1.0T EcoBoost MHEV Titanium SUV 5dr Petrol Manual Euro 6 (s/s) (125 ps)",2021,13499,1,"Manual",25940,"Petrol",5,"Ford PUMA 1.0T EcoBoost MHEV Titanium SUV 5dr Petrol Manual Euro 6 (s/s) (125 ps) 1 Manual Petrol 5 2021",4,0.52,25940
"BMW","1 Series 116d Sport 5dr",2020,13463,1.5,"Manual",71010,"Diesel",5,"BMW 1 Series 116d Sport 5dr 1.5 Manual Diesel 5 2020",5,0.19,47340
"Nissan","Qashqai 1.3 DiG-T N-Motion 5dr",2020,16590,1.3,"Manual",17968,"Petrol",5,"Nissan Qashqai 1.3 DiG-T N-Motion 5dr 1.3 Manual Petrol 5 2020",5,0.92,13821.54
"Fiat","500 1.2 S Hatchback 3dr Petrol Manual Euro 6 (s/s) (69 bhp)",2019,7999,1.24,"Manual",43055,"Petrol",3,"Fiat 500 1.2 S Hatchback 3dr Petrol Manual Euro 6 (s/s) (69 bhp) 1.24 Manual Petrol 3 2019",6,0.19,34721.77
"BMW","2 Series Gran Coupe 218i [136] M Sport 4dr DCT",2022,21549,1.5,"Automatic",19001,"Petrol",4,"BMW 2 Series Gran Coupe 218i [136] M Sport 4dr DCT 1.5 Automatic Petrol 4 2022",3,1.13,12667.33
"Vauxhall","Corsa 1.4 SRi Vx-line Nav Black 5dr",2019,9795,1.4,"Manual",41400,"Petrol",5,"Vauxhall Corsa 1.4 SRi Vx-line Nav Black 5dr 1.4 Manual Petrol 5 2019",6,0.24,29571.43
"Seat","Leon 1.0 TSI EVO FR 5dr",2021,15942,1,"Manual",17174,"Petrol",5,"Seat Leon 1.0 TSI EVO FR 5dr 1 Manual Petrol 5 2021",4,0.93,17174
"Audi","A5 Sportback 40 TFSI 204 Sport 5dr S Tronic",2021,25700,2,"Automatic",17582,"Petrol",5,"Audi A5 Sportback 40 TFSI 204 Sport 5dr S Tronic 2 Automatic Petrol 5 2021",4,1.46,8791
"Skoda","Karoq 1.5 TSI SE L 5dr DSG",2021,20849,1.5,"Automatic",10408,"Petrol",5,"Skoda Karoq 1.5 TSI SE L 5dr DSG 1.5 Automatic Petrol 5 2021",4,2,6938.67
"Volkswagen","Polo GTI 1.8 TSI GTI 5dr DSG",2017,14795,1.8,"Automatic",38843,"Petrol",5,"Volkswagen Polo GTI 1.8 TSI GTI 5dr DSG 1.8 Automatic Petrol 5 2017",8,0.38,21579.44
"Mg","HS 1.5 T-GDI Excite 5dr",2022,14690,1.5,"Manual",15902,"Petrol",5,"Mg HS 1.5 T-GDI Excite 5dr 1.5 Manual Petrol 5 2022",3,0.92,10601.33
"Seat","Ibiza 1.0 TSI 95 FR 5dr",2023,15290,1,"Manual",16898,"Petrol",5,"Seat Ibiza 1.0 TSI 95 FR 5dr 1 Manual Petrol 5 2023",2,0.9,16898
"Mini","Hatchback 1.2 One 3dr",2016,8390,1.2,"Manual",36209,"Petrol",3,"Mini Hatchback 1.2 One 3dr 1.2 Manual Petrol 3 2016",9,0.23,30174.17
"Fiat","500C 1.0 Mild Hybrid Pop 2dr",2021,9299,1,"Manual",4259,"Petrol",2,"Fiat 500C 1.0 Mild Hybrid Pop 2dr 1 Manual Petrol 2 2021",4,2.18,4259
"Land","Rover DISCOVERY SPORT 2.0 TD4 HSE 5d 180 BHP",2016,15995,2,"Manual",79211,"Diesel",5,"Land Rover DISCOVERY SPORT 2.0 TD4 HSE 5d 180 BHP 2 Manual Diesel 5 2016",9,0.2,39605.5
"Volkswagen","Touareg 3.0 V6 TDI 4Motion 286 Black Edition 5dr Tip Auto",2024,58570,3,"Automatic",4250,"Diesel",5,"Volkswagen Touareg 3.0 V6 TDI 4Motion 286 Black Edition 5dr Tip Auto 3 Automatic Diesel 5 2024",1,13.78,1416.67
"Kia","XCeed 1.0T GDi ISG 3 5dr",2021,15495,1,"Manual",12750,"Petrol",5,"Kia XCeed 1.0T GDi ISG 3 5dr 1 Manual Petrol 5 2021",4,1.22,12750
"Peugeot","208 1.2 PureTech 100 GT 5dr",2024,19049,1.2,"Manual",5,"Petrol",5,"Peugeot 208 1.2 PureTech 100 GT 5dr 1.2 Manual Petrol 5 2024",1,3809.8,4.17
"Jaguar","XF 2.2d R-Sport Saloon 4dr Diesel Auto Euro 6 (s/s) (200 ps)",2015,8995,2.18,"Automatic",37057,"Diesel",4,"Jaguar XF 2.2d R-Sport Saloon 4dr Diesel Auto Euro 6 (s/s) (200 ps) 2.18 Automatic Diesel 4 2015",10,0.24,16998.62
"Mg","HS 1.5 T-GDI Trophy 5dr",2024,17995,1.5,"Manual",12000,"Petrol",5,"Mg HS 1.5 T-GDI Trophy 5dr 1.5 Manual Petrol 5 2024",1,1.5,8000
"Audi","Q3 35 TFSI Sport 5dr S Tronic",2023,27295,1.5,"Automatic",22963,"Petrol",5,"Audi Q3 35 TFSI Sport 5dr S Tronic 1.5 Automatic Petrol 5 2023",2,1.19,15308.67
"Land","Rover RANGE ROVER 3.0 D350 MHEV HSE SUV 5dr Diesel Auto 4WD Euro 6 (s/s) (350 ps)",2022,79995,3,"Automatic",29122,"Diesel",5,"Land Rover RANGE ROVER 3.0 D350 MHEV HSE SUV 5dr Diesel Auto 4WD Euro 6 (s/s) (350 ps) 3 Automatic Diesel 5 2022",3,2.75,9707.33
"Renault","KADJAR 1.3 TCe GT Line SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps)",2019,11799,1.33,"Manual",61686,"Petrol",5,"Renault KADJAR 1.3 TCe GT Line SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps) 1.33 Manual Petrol 5 2019",6,0.19,46380.45
"Ford","Fiesta 1.0 EcoBoost 125 Titanium X 5dr",2016,7699,1,"Manual",46821,"Petrol",5,"Ford Fiesta 1.0 EcoBoost 125 Titanium X 5dr 1 Manual Petrol 5 2016",9,0.16,46821
"Kia","Sportage 1.6 GDi ISG 2 5dr",2021,14697,1.6,"Manual",35369,"Petrol",5,"Kia Sportage 1.6 GDi ISG 2 5dr 1.6 Manual Petrol 5 2021",4,0.42,22105.62
"Volkswagen","Tiguan 1.5 TSI 150 Life 5dr",2021,17549,1.5,"Manual",30189,"Petrol",5,"Volkswagen Tiguan 1.5 TSI 150 Life 5dr 1.5 Manual Petrol 5 2021",4,0.58,20126
"Audi","Q3 35 TDI Black Edition 5dr S Tronic [20""Alloy]",2024,39500,2,"Automatic",4000,"Diesel",5,"Audi Q3 35 TDI Black Edition 5dr S Tronic [20""Alloy] 2 Automatic Diesel 5 2024",1,9.88,2000
"BMW","X1 xDrive 18d xLine 5dr Step Auto",2017,16495,2,"Automatic",33897,"Diesel",5,"BMW X1 xDrive 18d xLine 5dr Step Auto 2 Automatic Diesel 5 2017",8,0.49,16948.5
"Audi","Q5 40 TDI Quattro Vorsprung 5dr S Tronic",2020,31000,2,"Automatic",63200,"Diesel",5,"Audi Q5 40 TDI Quattro Vorsprung 5dr S Tronic 2 Automatic Diesel 5 2020",5,0.49,31600
"Audi","A1 1.4 TFSI S Line Nav 3dr S Tronic",2018,12700,1.4,"Automatic",36658,"Petrol",3,"Audi A1 1.4 TFSI S Line Nav 3dr S Tronic 1.4 Automatic Petrol 3 2018",7,0.35,26184.29
"Volkswagen","Tiguan Allspace 1.5 TSI Elegance 5dr DSG",2024,34230,1.5,"Automatic",10,"Petrol",5,"Volkswagen Tiguan Allspace 1.5 TSI Elegance 5dr DSG 1.5 Automatic Petrol 5 2024",1,3423,6.67
"Hyundai","i10 1.0 MPi SE Connect 5dr",2022,12013,1,"Manual",10254,"Petrol",5,"Hyundai i10 1.0 MPi SE Connect 5dr 1 Manual Petrol 5 2022",3,1.17,10254
"Peugeot","5008 1.5 BlueHDi Allure 5dr",2019,15149,1.5,"Manual",53007,"Diesel",5,"Peugeot 5008 1.5 BlueHDi Allure 5dr 1.5 Manual Diesel 5 2019",6,0.29,35338
"Volkswagen","Golf 2.0 TDI Life 5dr",2021,18850,2,"Manual",13500,"Diesel",5,"Volkswagen Golf 2.0 TDI Life 5dr 2 Manual Diesel 5 2021",4,1.4,6750
"Audi","RS3 RS 3 TFSI Quattro Vorsprung 4dr S Tronic",2022,54900,2.5,"Automatic",1267,"Petrol",4,"Audi RS3 RS 3 TFSI Quattro Vorsprung 4dr S Tronic 2.5 Automatic Petrol 4 2022",3,43.33,506.8
"BMW","X3 xDrive30d MHT M Sport 5dr Auto",2024,49404,3,"Automatic",8239,"Diesel",5,"BMW X3 xDrive30d MHT M Sport 5dr Auto 3 Automatic Diesel 5 2024",1,6,2746.33
"Peugeot","3008 1.2 PureTech GT 5dr EAT8",2023,23999,1.2,"Automatic",3350,"Petrol",5,"Peugeot 3008 1.2 PureTech GT 5dr EAT8 1.2 Automatic Petrol 5 2023",2,7.16,2791.67
"Mazda","CX-5 2.0 Sport Edition 5dr",2023,20399,2,"Manual",32027,"Petrol",5,"Mazda CX-5 2.0 Sport Edition 5dr 2 Manual Petrol 5 2023",2,0.64,16013.5
"Audi","A5 1.4 TFSI S Line 2dr S Tronic",2018,15495,1.4,"Automatic",39283,"Petrol",2,"Audi A5 1.4 TFSI S Line 2dr S Tronic 1.4 Automatic Petrol 2 2018",7,0.39,28059.29
"Vauxhall","Mokka X 1.4T ecoTEC Elite 5dr",2019,12998,1.4,"Manual",6803,"Petrol",5,"Vauxhall Mokka X 1.4T ecoTEC Elite 5dr 1.4 Manual Petrol 5 2019",6,1.91,4859.29
"Volkswagen","Polo 1.0 TSI Life 5dr",2021,14895,1,"Manual",29729,"Petrol",5,"Volkswagen Polo 1.0 TSI Life 5dr 1 Manual Petrol 5 2021",4,0.5,29729
"Land","Rover RANGE ROVER EVOQUE 2.0 TD4 HSE Dynamic SUV 5dr Diesel Auto 4WD Euro 6 (s/s) (180 ps)",2016,13990,2,"Automatic",70076,"Diesel",5,"Land Rover RANGE ROVER EVOQUE 2.0 TD4 HSE Dynamic SUV 5dr Diesel Auto 4WD Euro 6 (s/s) (180 ps) 2 Automatic Diesel 5 2016",9,0.2,35038
"Volkswagen","T-Cross 1.0 TSI 110 Black Edition 5dr",2022,16975,1,"Manual",22285,"Petrol",5,"Volkswagen T-Cross 1.0 TSI 110 Black Edition 5dr 1 Manual Petrol 5 2022",3,0.76,22285
"Mazda","CX-5 2.2d Sport Nav 5dr",2017,12295,2.2,"Manual",54553,"Diesel",5,"Mazda CX-5 2.2d Sport Nav 5dr 2.2 Manual Diesel 5 2017",8,0.23,24796.82
"Mg","HS 1.5 T-GDI SE 5dr",2024,16990,1.5,"Manual",5376,"Petrol",5,"Mg HS 1.5 T-GDI SE 5dr 1.5 Manual Petrol 5 2024",1,3.16,3584
"Audi","Q2 35 TFSI Black Edition 5dr S Tronic",2022,25580,1.5,"Automatic",42880,"Petrol",5,"Audi Q2 35 TFSI Black Edition 5dr S Tronic 1.5 Automatic Petrol 5 2022",3,0.6,28586.67
"Vauxhall","Crossland 1.2 Turbo [130] Ultimate 5dr Auto",2022,14749,1.2,"Automatic",27269,"Petrol",5,"Vauxhall Crossland 1.2 Turbo [130] Ultimate 5dr Auto 1.2 Automatic Petrol 5 2022",3,0.54,22724.17
"Land","Rover RANGE ROVER EVOQUE 2.0 TD4 SE TECH 3d 177 BHP",2017,12990,2,"Automatic",75303,"Diesel",3,"Land Rover RANGE ROVER EVOQUE 2.0 TD4 SE TECH 3d 177 BHP 2 Automatic Diesel 3 2017",8,0.17,37651.5
"Dacia","Sandero Stepway 0.9 TCe Comfort 5dr",2019,7251,0.9,"Manual",44806,"Petrol",5,"Dacia Sandero Stepway 0.9 TCe Comfort 5dr 0.9 Manual Petrol 5 2019",6,0.16,49784.44
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr DCT",2023,18456,1,"Automatic",7260,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 Tekna 5dr DCT 1 Automatic Petrol 5 2023",2,2.54,7260
"Nissan","Juke 1.0 DiG-T 114 N-Connecta 5dr DCT",2023,17975,1,"Automatic",10773,"Petrol",5,"Nissan Juke 1.0 DiG-T 114 N-Connecta 5dr DCT 1 Automatic Petrol 5 2023",2,1.67,10773
"Volvo","XC60 2.0 B4D Momentum 5dr AWD Geartronic",2021,21995,2,"Automatic",67157,"Diesel",5,"Volvo XC60 2.0 B4D Momentum 5dr AWD Geartronic 2 Automatic Diesel 5 2021",4,0.33,33578.5
"Peugeot","208 1.2 PureTech 100 GT 5dr EAT8",2023,16499,1.2,"Automatic",21028,"Petrol",5,"Peugeot 208 1.2 PureTech 100 GT 5dr EAT8 1.2 Automatic Petrol 5 2023",2,0.78,17523.33
"Vauxhall","Mokka 1.2 Turbo SRi Nav Premium 5dr",2022,15995,1.2,"Manual",18703,"Petrol",5,"Vauxhall Mokka 1.2 Turbo SRi Nav Premium 5dr 1.2 Manual Petrol 5 2022",3,0.86,15585.83
"Skoda","Scala 1.0 TSI 116 SE 5dr DSG",2024,17950,1,"Automatic",3572,"Petrol",5,"Skoda Scala 1.0 TSI 116 SE 5dr DSG 1 Automatic Petrol 5 2024",1,5.03,3572
"Volkswagen","Golf 1.5 TSI EVO 150 Match Edition 5dr",2020,15445,1.5,"Manual",35891,"Petrol",5,"Volkswagen Golf 1.5 TSI EVO 150 Match Edition 5dr 1.5 Manual Petrol 5 2020",5,0.43,23927.33
"Peugeot","BOXER 2.2 BlueHDi 335 PROFESSIONAL IN WHITE WITH 66,420 MILES AND A FULL SERVICE HISTORY, 1 OWNER FROM NEW",2019,12599,2.18,"Manual",66420,"Diesel",5,"Peugeot BOXER 2.2 BlueHDi 335 PROFESSIONAL IN WHITE WITH 66,420 MILES AND A FULL SERVICE HISTORY, 1 OWNER FROM NEW 2.18 Manual Diesel 5 2019",6,0.19,30467.89
"Volkswagen","Tiguan 1.5 TSi EVO 150 Match 5dr",2020,17420,1.5,"Manual",34531,"Petrol",5,"Volkswagen Tiguan 1.5 TSi EVO 150 Match 5dr 1.5 Manual Petrol 5 2020",5,0.5,23020.67
"Ford","Kuga 1.5 EcoBoost 150 ST-Line X 5dr",2021,23695,1.5,"Manual",14896,"Petrol",5,"Ford Kuga 1.5 EcoBoost 150 ST-Line X 5dr 1.5 Manual Petrol 5 2021",4,1.59,9930.67
"Ford","Fiesta 1.0 EcoBoost 125 ST-Line X Edition 3dr",2020,13285,1,"Manual",11554,"Petrol",3,"Ford Fiesta 1.0 EcoBoost 125 ST-Line X Edition 3dr 1 Manual Petrol 3 2020",5,1.15,11554
"BMW","5 Series 520d MHT M Sport 4dr Step Auto",2022,26249,2,"Automatic",23717,"Diesel",4,"BMW 5 Series 520d MHT M Sport 4dr Step Auto 2 Automatic Diesel 4 2022",3,1.11,11858.5
"Seat","Arona 1.0 TSI 115 Xcellence Lux [EZ] 5dr DSG",2019,13500,1,"Automatic",33790,"Petrol",5,"Seat Arona 1.0 TSI 115 Xcellence Lux [EZ] 5dr DSG 1 Automatic Petrol 5 2019",6,0.4,33790
"Volkswagen","GOLF 1.0 TSI SE Nav Hatchback 5dr Petrol Manual Euro 6 (s/s) (110 bhp)",2018,12499,1,"Manual",31000,"Petrol",5,"Volkswagen GOLF 1.0 TSI SE Nav Hatchback 5dr Petrol Manual Euro 6 (s/s) (110 bhp) 1 Manual Petrol 5 2018",7,0.4,31000
"Mg","MG HS 1.5 T-GDI Excite SUV 5dr Petrol Manual Euro 6 (s/s) (162 ps) 10-Inch Touchscreen, Rear View Camera,",2021,11990,1.49,"Manual",47442,"Petrol",5,"Mg MG HS 1.5 T-GDI Excite SUV 5dr Petrol Manual Euro 6 (s/s) (162 ps) 10-Inch Touchscreen, Rear View Camera, 1.49 Manual Petrol 5 2021",4,0.25,31840.27
"Mazda","3 2.0 Skyactiv G MHEV GT Sport 5dr",2020,15312,2,"Manual",32984,"Petrol",5,"Mazda 3 2.0 Skyactiv G MHEV GT Sport 5dr 2 Manual Petrol 5 2020",5,0.46,16492
"Vauxhall","Crossland 1.2 Turbo [130] Ultimate 5dr Auto",2022,15000,1.2,"Automatic",14738,"Petrol",5,"Vauxhall Crossland 1.2 Turbo [130] Ultimate 5dr Auto 1.2 Automatic Petrol 5 2022",3,1.02,12281.67
"Peugeot","2008 1.2 PureTech 130 GT 5dr EAT8",2021,15497,1.2,"Automatic",40829,"Petrol",5,"Peugeot 2008 1.2 PureTech 130 GT 5dr EAT8 1.2 Automatic Petrol 5 2021",4,0.38,34024.17
"Audi","A4 35 TFSI Black Edition 4dr S Tronic",2023,29990,2,"Automatic",3925,"Petrol",4,"Audi A4 35 TFSI Black Edition 4dr S Tronic 2 Automatic Petrol 4 2023",2,7.64,1962.5
"Audi","A4 2.0 TDI 190 Black Edition 4dr S Tronic",2017,15999,2,"Automatic",68000,"Diesel",4,"Audi A4 2.0 TDI 190 Black Edition 4dr S Tronic 2 Automatic Diesel 4 2017",8,0.24,34000
"BMW","2 Series Gran Coupe 218i [136] Sport 4dr [Live Cockpit Professional]",2021,18990,1.5,"Manual",5265,"Petrol",4,"BMW 2 Series Gran Coupe 218i [136] Sport 4dr [Live Cockpit Professional] 1.5 Manual Petrol 4 2021",4,3.61,3510
"Peugeot","5008 1.2 PureTech GT SUV 5dr Petrol EAT Euro 6 (s/s) (130 ps)",2021,25440,1.2,"Automatic",39457,"Petrol",5,"Peugeot 5008 1.2 PureTech GT SUV 5dr Petrol EAT Euro 6 (s/s) (130 ps) 1.2 Automatic Petrol 5 2021",4,0.64,32880.83
"Volkswagen","Golf 1.5 TSI 150 R-Line 5dr",2022,20499,1.5,"Manual",28894,"Petrol",5,"Volkswagen Golf 1.5 TSI 150 R-Line 5dr 1.5 Manual Petrol 5 2022",3,0.71,19262.67
"Audi","RS6 RS 6 TFSI Qtro Perform Carbon Black 5dr Tiptronic",2024,108000,4,"Automatic",4000,"Petrol",5,"Audi RS6 RS 6 TFSI Qtro Perform Carbon Black 5dr Tiptronic 4 Automatic Petrol 5 2024",1,27,1000
"Mercedes","-Benz A-Class A180d SE 5dr Auto",2020,14400,1.5,"Automatic",64468,"Diesel",5,"Mercedes -Benz A-Class A180d SE 5dr Auto 1.5 Automatic Diesel 5 2020",5,0.22,42978.67
"Kia","Stonic 1.0T GDi 99 2 5dr DCT",2023,15999,1,"Automatic",22076,"Petrol",5,"Kia Stonic 1.0T GDi 99 2 5dr DCT 1 Automatic Petrol 5 2023",2,0.72,22076
"Skoda","Superb Estate 2.0 TDI CR 140 Laurin + Klement 5dr",2015,8500,2,"Manual",92045,"Diesel",5,"Skoda Superb Estate 2.0 TDI CR 140 Laurin + Klement 5dr 2 Manual Diesel 5 2015",10,0.09,46022.5
"Dacia","Sandero Stepway 1.0 TCe Essential 5dr",2022,11995,1,"Manual",8945,"Petrol",5,"Dacia Sandero Stepway 1.0 TCe Essential 5dr 1 Manual Petrol 5 2022",3,1.34,8945
"Hyundai","Tucson 1.6 TGDi Premium 5dr 2WD",2022,18995,1.6,"Manual",27530,"Petrol",5,"Hyundai Tucson 1.6 TGDi Premium 5dr 2WD 1.6 Manual Petrol 5 2022",3,0.69,17206.25
"Audi","SQ7 SQ7 TFSI Quattro Black Ed 5dr Tiptronic",2024,79500,4,"Automatic",8500,"Petrol",5,"Audi SQ7 SQ7 TFSI Quattro Black Ed 5dr Tiptronic 4 Automatic Petrol 5 2024",1,9.35,2125
"BMW","2 Series Gran Tourer 216d SE 5dr Step Auto",2020,17249,1.5,"Automatic",28606,"Diesel",5,"BMW 2 Series Gran Tourer 216d SE 5dr Step Auto 1.5 Automatic Diesel 5 2020",5,0.6,19070.67
"Audi","A3 30 TFSI S Line 5dr S Tronic",2022,23220,1,"Automatic",10724,"Petrol",5,"Audi A3 30 TFSI S Line 5dr S Tronic 1 Automatic Petrol 5 2022",3,2.17,10724
"BMW","1 Series M140i 5dr [Nav] Step Auto",2018,18900,3,"Automatic",52368,"Petrol",5,"BMW 1 Series M140i 5dr [Nav] Step Auto 3 Automatic Petrol 5 2018",7,0.36,17456
"Vauxhall","Grandland X 1.2 Turbo Elite Nav Premium 5dr",2020,13190,1.2,"Manual",42179,"Petrol",5,"Vauxhall Grandland X 1.2 Turbo Elite Nav Premium 5dr 1.2 Manual Petrol 5 2020",5,0.31,35149.17
"Volkswagen","ARTEON 2.0 TDI R-Line Shooting Brake 5dr Diesel DSG Euro 6 (s/s) (150 ps) Heated Seats, Parking Sensors, Pr",2022,29639,1.97,"Automatic",41333,"Diesel",5,"Volkswagen ARTEON 2.0 TDI R-Line Shooting Brake 5dr Diesel DSG Euro 6 (s/s) (150 ps) Heated Seats, Parking Sensors, Pr 1.97 Automatic Diesel 5 2022",3,0.72,20981.22
"Mini","Countryman 2.0 Cooper S Exclusive 5dr Auto",2021,24849,2,"Automatic",9280,"Petrol",5,"Mini Countryman 2.0 Cooper S Exclusive 5dr Auto 2 Automatic Petrol 5 2021",4,2.68,4640
"Skoda","Superb Estate 2.0 TDI CR SE Technology 5dr",2022,21876,2,"Manual",18415,"Diesel",5,"Skoda Superb Estate 2.0 TDI CR SE Technology 5dr 2 Manual Diesel 5 2022",3,1.19,9207.5
"Peugeot","2008 1.2 PureTech 130 Allure 5dr EAT8",2023,19027,1.2,"Automatic",20248,"Petrol",5,"Peugeot 2008 1.2 PureTech 130 Allure 5dr EAT8 1.2 Automatic Petrol 5 2023",2,0.94,16873.33
"Audi","Q7 3.0 TFSI V6 55 Vorsprung SUV 5dr Petrol Tiptronic quattro Euro 6 (s/s) (340 ps)",2022,58495,3,"Automatic",15222,"Petrol",5,"Audi Q7 3.0 TFSI V6 55 Vorsprung SUV 5dr Petrol Tiptronic quattro Euro 6 (s/s) (340 ps) 3 Automatic Petrol 5 2022",3,3.84,5074
"Audi","RS6 RS 6 TFSI Qtro Perform Carbon Vorsp 5dr Tiptronic",2024,124950,4,"Automatic",111,"Petrol",5,"Audi RS6 RS 6 TFSI Qtro Perform Carbon Vorsp 5dr Tiptronic 4 Automatic Petrol 5 2024",1,1125.68,27.75
"Citroen","C3 Aircross 1.2 PureTech 130 Shine Plus 5dr EAT6",2021,16195,1.2,"Automatic",22000,"Petrol",5,"Citroen C3 Aircross 1.2 PureTech 130 Shine Plus 5dr EAT6 1.2 Automatic Petrol 5 2021",4,0.74,18333.33
"Audi","A4 40 TFSI 204 S Line 5dr S Tronic",2024,29590,2,"Automatic",8920,"Petrol",5,"Audi A4 40 TFSI 204 S Line 5dr S Tronic 2 Automatic Petrol 5 2024",1,3.32,4460
"Audi","Q3 35 TFSI Black Edition 5dr S Tronic [20""Alloy]",2024,35824,1.5,"Automatic",5110,"Petrol",5,"Audi Q3 35 TFSI Black Edition 5dr S Tronic [20""Alloy] 1.5 Automatic Petrol 5 2024",1,7.01,3406.67
"Cupra","Formentor 2.0 TSI 190 V2 5dr DSG 4Drive",2024,27490,2,"Automatic",8484,"Petrol",5,"Cupra Formentor 2.0 TSI 190 V2 5dr DSG 4Drive 2 Automatic Petrol 5 2024",1,3.24,4242
"Audi","A5 Sportback 35 TFSI S Line 5dr S Tronic",2021,24395,2,"Automatic",38628,"Petrol",5,"Audi A5 Sportback 35 TFSI S Line 5dr S Tronic 2 Automatic Petrol 5 2021",4,0.63,19314
"Land","Rover RANGE ROVER EVOQUE 2.0 eD4 SE Tech SUV 5dr Diesel Manual FWD Euro 6 (s/s) (150 ps)",2017,13990,2,"Manual",53310,"Diesel",5,"Land Rover RANGE ROVER EVOQUE 2.0 eD4 SE Tech SUV 5dr Diesel Manual FWD Euro 6 (s/s) (150 ps) 2 Manual Diesel 5 2017",8,0.26,26655
"Peugeot","5008 1.2 PureTech Allure 5dr EAT8",2021,20995,1.2,"Automatic",21336,"Petrol",5,"Peugeot 5008 1.2 PureTech Allure 5dr EAT8 1.2 Automatic Petrol 5 2021",4,0.98,17780
"BMW","X1 sDrive 18i xLine 5dr",2019,11290,1.5,"Manual",91665,"Petrol",5,"BMW X1 sDrive 18i xLine 5dr 1.5 Manual Petrol 5 2019",6,0.12,61110
"Audi","A3 35 TFSI Sport 5dr S Tronic",2023,23999,1.5,"Automatic",15068,"Petrol",5,"Audi A3 35 TFSI Sport 5dr S Tronic 1.5 Automatic Petrol 5 2023",2,1.59,10045.33
"Mazda","MX-5 2.0 SE-L Nav 2dr",2018,14757,2,"Manual",24555,"Petrol",2,"Mazda MX-5 2.0 SE-L Nav 2dr 2 Manual Petrol 2 2018",7,0.6,12277.5
"Volkswagen","T-Roc 1.5 TSI EVO SEL 5dr DSG",2021,21000,1.5,"Automatic",16255,"Petrol",5,"Volkswagen T-Roc 1.5 TSI EVO SEL 5dr DSG 1.5 Automatic Petrol 5 2021",4,1.29,10836.67
"Citroen","C1 1.0 VTi 72 Sense 5dr",2021,9995,1,"Manual",6000,"Petrol",5,"Citroen C1 1.0 VTi 72 Sense 5dr 1 Manual Petrol 5 2021",4,1.67,6000
"Hyundai","i20 1.4 Premium SE Nav 5dr Auto",2018,10171,1.4,"Automatic",49397,"Petrol",5,"Hyundai i20 1.4 Premium SE Nav 5dr Auto 1.4 Automatic Petrol 5 2018",7,0.21,35283.57
"BMW","3 Series 318d MHT M Sport 4dr Step Auto",2021,23049,2,"Automatic",32880,"Diesel",4,"BMW 3 Series 318d MHT M Sport 4dr Step Auto 2 Automatic Diesel 4 2021",4,0.7,16440
"Ford","Focus 1.6 125 Zetec S 5dr Powershift",2015,6995,1.6,"Automatic",69000,"Petrol",5,"Ford Focus 1.6 125 Zetec S 5dr Powershift 1.6 Automatic Petrol 5 2015",10,0.1,43125
"Jaguar","XK 5.0 XK PORTFOLIO 2d 385 BHP",2009,11500,5,"Automatic",113028,"Petrol",2,"Jaguar XK 5.0 XK PORTFOLIO 2d 385 BHP 5 Automatic Petrol 2 2009",16,0.1,22605.6
"Volkswagen","Polo 1.0 TSI Life 5dr",2024,17549,1,"Manual",2423,"Petrol",5,"Volkswagen Polo 1.0 TSI Life 5dr 1 Manual Petrol 5 2024",1,7.24,2423
"Land","Rover Defender 3.0 D250 X-Dynamic SE 110 5dr Auto",2024,69636,3,"Automatic",6601,"Diesel",5,"Land Rover Defender 3.0 D250 X-Dynamic SE 110 5dr Auto 3 Automatic Diesel 5 2024",1,10.55,2200.33
"Vauxhall","Corsa 1.2 Elite Edition 5dr",2022,13490,1.2,"Manual",35413,"Petrol",5,"Vauxhall Corsa 1.2 Elite Edition 5dr 1.2 Manual Petrol 5 2022",3,0.38,29510.83
"Citroen","C3 1.2 PureTech 110 Max 5dr EAT6",2024,14906,1.2,"Automatic",12219,"Petrol",5,"Citroen C3 1.2 PureTech 110 Max 5dr EAT6 1.2 Automatic Petrol 5 2024",1,1.22,10182.5
