"Brand","Model","Year","Price","EngineSize","Gear","Mileage","FuelType","Doors","Description"
"Audi","A3 35 TFSI S Line 5dr S Tronic","2021","£22,195",1.5,"Automatic","32,280 miles","Petrol","5 Door","2021 Audi A3 Hatchback"
"Kia","Sportage 1.6T GDi 207 HEV GT-Line S 5dr Auto","2024","£35,495",1.6,"Automatic","4,218 miles","-","5 Door","2024 Kia Sportage SUV"
"Skoda","Karoq 1.5 TSI Sportline 5dr DSG","2023","£26,990",1.5,"Automatic","13,495 miles","Petrol","5 Door","2023 Skoda Karoq SUV"
"Ford","Transit Courier 1.0 EcoBoost Trend Van [6 Speed]","2020","£9,490 ex VAT",1,"Manual","16,261 miles","Petrol","-","2020 Ford Transit Courier Van"
"Mercedes","-Benz GLC GLC 220d 4Matic AMG Line 5dr 9G-Tronic","2020","£23,599",2,"Automatic","49,472 miles","Diesel","5 Door","2020 Mercedes-Benz GLC SUV"
"Nissan","Qashqai 1.3 DiG-T 160 Tekna+ 5dr DCT","2019","£16,490",1.3,"Automatic","23,336 miles","Petrol","5 Door","2019 Nissan Qashqai SUV"
"Nissan","Juke 1.0 DiG-T 114 N-Connecta 5dr","2021","£12,390",1,"Manual","31,125 miles","Petrol","5 Door","2021 Nissan Juke SUV"
"Audi","A3 Saloon 35 TFSI S Line 4dr","2024","£24,790",1.5,"Manual","2,950 miles","Petrol","4 Door","2024 Audi A3 Saloon Saloon"
"Peugeot","2008 1.6 BlueHDi Active SUV 5dr Diesel Manual Euro 6 (75 ps)","2017","£7,799",1.56,"Manual","43,212 miles","Diesel","5 Door","2017 Peugeot 2008"
"Audi","A3 Saloon 35 TDI Sport 4dr S Tronic","2023","£24,460",2,"Automatic","1,529 miles","Diesel","4 Door","2023 Audi A3 Saloon Saloon"
"Nissan","Juke 1.6 Hybrid N-Connecta 5dr Auto","2023","£17,195",1.6,"Automatic","12,304 miles","-","5 Door","2023 Nissan Juke SUV"
"Volkswagen","Polo 1.0 TSI Style 5dr","2024","£20,908",1,"Manual","2,193 miles","Petrol","5 Door","2024 Volkswagen Polo Hatchback"
"Jaguar","F-Pace 5.0 Supercharged V8 SVR 5dr Auto AWD","2019","£36,680",5,"Automatic","45,165 miles","Petrol","5 Door","2019 Jaguar F-Pace SUV"
"Skoda","Kodiaq 2.0 TSI 190 Edition 4x4 5dr DSG [7 Seat]","2019","£18,995",2,"Automatic","82,452 miles","Petrol","5 Door","2019 Skoda Kodiaq SUV"
"Land","Rover Defender 3.0 D300 X-Dynamic HSE 110 5dr Auto [7 Seat]","2022","£61,500",3,"Automatic","33,745 miles","Diesel","5 Door","2022 Land Rover Defender SUV"
"Renault","Kadjar 1.3 TCE Techno 5dr EDC","2022","£17,921",1.3,"Automatic","10,201 miles","Petrol","5 Door","2022 Renault Kadjar SUV"
"Skoda","Karoq 2.0 TSI Sportline 4x4 5dr DSG","2022","£27,970",2,"Automatic","13,780 miles","Petrol","5 Door","2022 Skoda Karoq SUV"
"Land","Rover RANGE ROVER EVOQUE 2.0 TD4 SE Tech SUV 5dr Diesel Auto 4WD Euro 6 (s/s) (180 ps)","2016","£12,990",2,"Automatic","52,630 miles","Diesel","5 Door","2016 Land Rover RANGE ROVER EVOQUE SUV"
"Mercedes","-Benz A-Class A200 AMG Line 5dr","2020","£16,980",1.3,"Manual","31,595 miles","Petrol","5 Door","2020 Mercedes-Benz A-Class Hatchback"
"Toyota","Yaris 1.5 Hybrid Design 5dr CVT","2023","£17,999",1.5,"Automatic","11,288 miles","-","5 Door","2023 Toyota Yaris Hatchback"
"Audi","A1 30 TFSI 110 S Line 5dr S Tronic","2021","£19,361",1,"Automatic","26,500 miles","Petrol","5 Door","2021 Audi A1 Hatchback"
"Vauxhall","Astra 1.2 Turbo 130 GS 5dr","2024","£22,790",1.2,"Manual","4,999 miles","Petrol","5 Door","2024 Vauxhall Astra Hatchback"
"Ford","Puma 1.0 EcoBoost Hybrid mHEV ST-Line 5dr","2024","£19,300",1,"Manual","5,493 miles","-","5 Door","2024 Ford Puma SUV"
"Mazda","3 2.0 Skyactiv G MHEV GT Sport Tech 5dr","2019","£13,989",2,"Manual","28,397 miles","Petrol","5 Door","2019 Mazda 3 Hatchback"
"Toyota","HI-LUX 2.8 D-4D Invincible X Pickup Double Cab 4dr Diesel Auto 4WD Euro 6 (s/s) (204 ps)","2021","£35,995",2.76,"Automatic","36,000 miles","Diesel","4 Door","2021 Toyota HI-LUX"
"Renault","Captur 0.9 TCE 90 Iconic 5dr","2018","£8,949",0.9,"Manual","34,325 miles","Petrol","5 Door","2018 Renault Captur SUV"
"Seat","Ibiza 1.0 MPI FR Sport 5dr","2023","£16,995",1,"Manual","9,029 miles","Petrol","5 Door","2023 Seat Ibiza Hatchback"
"Land","Rover RANGE ROVER EVOQUE 2.0 TD4 SE 5d 177 BHP","2015","£13,990",2,"Manual","58,120 miles","Diesel","5 Door","2015 Land Rover RANGE ROVER EVOQUE Estate"
"Ford","Ranger Pick Up Double Cab Wildtrak 2.0 EcoBlue 205 Auto","2023","£44,250",2,"Automatic","5,813 miles","Diesel","-","2023 Ford Ranger Van"
"Nissan","Qashqai 1.3 DiG-T MH N-Connecta 5dr","2025","£30,000",1.3,"Manual","5,001 miles","-","5 Door","2025 Nissan Qashqai SUV"
"Peugeot","2008 1.2 PureTech 130 Active 5dr EAT8","2020","£14,539",1.2,"Automatic","28,690 miles","Petrol","5 Door","2020 Peugeot 2008 SUV"
"Toyota","C-HR 1.8 Hybrid Design 5dr CVT","2021","£19,495",1.8,"Automatic","19,980 miles","-","5 Door","2021 Toyota C-HR SUV"
"Mercedes","-Benz A-Class A200 Sport Executive 5dr","2019","£16,000",1.3,"Manual","19,142 miles","Petrol","5 Door","2019 Mercedes-Benz A-Class Hatchback"
"Audi","Q2 40 TFSI Quattro S Line 5dr S Tronic","2019","£18,995",2,"Automatic","42,123 miles","Petrol","5 Door","2019 Audi Q2 SUV"
"Toyota","Corolla 1.8 VVT-i Hybrid Icon Tech 5dr CVT","2022","£14,997",1.8,"Automatic","40,823 miles","-","5 Door","2022 Toyota Corolla Hatchback"
"Vauxhall","Astra 1.4T 16V 150 SRi Vx-line Nav 5dr","2019","£9,495",1.4,"Manual","52,833 miles","Petrol","5 Door","2019 Vauxhall Astra Hatchback"
"Ford","TRANSIT CUSTOM 2.0 320 Limited EcoBlue Automatic 136 BHP L2 H1 Euro 6 ULEZ Free","2023","£31,788",2,"Automatic","28,339 miles","Diesel","5 Door","2023 Ford TRANSIT CUSTOM"
"Peugeot","Partner 1000 1.5 BlueHDi 100 Professional Van","2020","£13,188",1.5,"Manual","38,748 miles","Diesel","-","2020 Peugeot Partner Van"
"Renault","Kangoo LL21 Blue dCi 95 Advance [Safety] Van","2024","£25,905",1.5,"Manual","25 miles","Diesel","-","2024 Renault Kangoo Van"
"Mercedes","-Benz GLC GLC 250 4Matic AMG Line Premium 5dr 9G-Tronic","2018","£19,643",2,"Automatic","60,188 miles","Petrol","5 Door","2018 Mercedes-Benz GLC SUV"
"Land","Rover Range Rover Evoque 2.0 D200 R-Dynamic SE 5dr Auto","2022","£27,450",2,"Automatic","33,776 miles","Diesel","5 Door","2022 Land Rover Range Rover Evoque SUV"
"Mg","HS 1.5 T-GDI Exclusive 5dr","2021","£13,795",1.5,"Manual","52,071 miles","Petrol","5 Door","2021 Mg HS SUV"
"Nissan","Qashqai 1.3 DiG-T MH Tekna 5dr","2021","£19,075",1.3,"Manual","26,644 miles","-","5 Door","2021 Nissan Qashqai SUV"
"Vauxhall","Crossland 1.2 Turbo [130] Ultimate 5dr Auto","2022","£15,893",1.2,"Automatic","5,764 miles","Petrol","5 Door","2022 Vauxhall Crossland SUV"
"Audi","S5 S5 TDI 341 Quattro 5dr Tiptronic","2022","£38,000",3,"Automatic","28,708 miles","Diesel","5 Door","2022 Audi S5 Hatchback"
"Ford","Ranger Pick Up Double Cab Wildtrak 2.0 EcoBlue 213 Auto","2022","£29,701",2,"Automatic","27,085 miles","Diesel","-","2022 Ford Ranger Van"
"Toyota","Yaris 1.5 Hybrid Design 5dr CVT","2022","£16,292",1.5,"Automatic","24,338 miles","-","5 Door","2022 Toyota Yaris Hatchback"
"Volkswagen","Golf GTE 1.4 TSI GTE 5dr DSG","2024","£29,995",1.4,"Automatic","4,753 miles","-","5 Door","2024 Volkswagen Golf GTE Hatchback"
"Seat","Arona 1.0 TSI 110 SE Technology 5dr DSG","2021","£14,250",1,"Automatic","20,062 miles","Petrol","5 Door","2021 Seat Arona SUV"
"BMW","1 Series 120d M Sport 5dr Step Auto","2021","£21,843",2,"Automatic","36,498 miles","Diesel","5 Door","2021 BMW 1 Series Hatchback"
"Volkswagen","Polo 1.0 TSI Match 5dr","2024","£19,449",1,"Manual","1,981 miles","Petrol","5 Door","2024 Volkswagen Polo Hatchback"
"Audi","RS6 RS 6 TFSI Qtro Perform Carbon Vorsp 5dr Tiptronic","2023","£107,000",4,"Automatic","9,500 miles","Petrol","5 Door","2023 Audi RS6 Estate"
"Audi","Q3 45 TFSI 245 Quattro S Line 5dr S Tronic","2023","£38,900",2,"Automatic","5,066 miles","Petrol","5 Door","2023 Audi Q3 SUV"
"Jaguar","E-Pace 2.0d [180] HSE 5dr Auto","2018","£16,500",2,"Automatic","55,903 miles","Diesel","5 Door","2018 Jaguar E-Pace SUV"
"Audi","SQ7 SQ7 TFSI Quattro Black Edition 5dr Tiptronic","2023","£63,900",4,"Automatic","18,500 miles","Petrol","5 Door","2023 Audi SQ7 SUV"
"Skoda","Kodiaq 1.5 TSI Sport Line 5dr DSG [7 Seat]","2024","£31,490",1.5,"Automatic","6,417 miles","Petrol","5 Door","2024 Skoda Kodiaq SUV"
"Ford","PUMA 1.0T EcoBoost MHEV Titanium SUV 5dr Petrol Manual Euro 6 (s/s) (125 ps)","2021","£13,499",1,"Manual","25,940 miles","Petrol","5 Door","2021 Ford PUMA"
"BMW","1 Series 116d Sport 5dr","2020","£13,463",1.5,"Manual","71,010 miles","Diesel","5 Door","2020 BMW 1 Series Hatchback"
"BMW","5 Series Touring 530e M Sport 5dr Auto","2022","£28,349",2,"Automatic","28,467 miles","-","5 Door","2022 BMW 5 Series Touring Estate"
"Nissan","Qashqai 1.3 DiG-T N-Motion 5dr","2020","£16,590",1.3,"Manual","17,968 miles","Petrol","5 Door","2020 Nissan Qashqai SUV"
"Fiat","500 1.2 S Hatchback 3dr Petrol Manual Euro 6 (s/s) (69 bhp)","2019","£7,999",1.24,"Manual","43,055 miles","Petrol","3 Door","2019 Fiat 500 Hatchback"
"BMW","2 Series Gran Coupe 218i [136] M Sport 4dr DCT","2022","£21,549",1.5,"Automatic","19,001 miles","Petrol","4 Door","2022 BMW 2 Series Gran Coupe Coupe"
"Vauxhall","Corsa 1.4 SRi Vx-line Nav Black 5dr","2019","£9,795",1.4,"Manual","41,400 miles","Petrol","5 Door","2019 Vauxhall Corsa Hatchback"
"Seat","Leon 1.0 TSI EVO FR 5dr","2021","£15,942",1,"Manual","17,174 miles","Petrol","5 Door","2021 Seat Leon Hatchback"
"Audi","A5 Sportback 40 TFSI 204 Sport 5dr S Tronic","2021","£25,700",2,"Automatic","17,582 miles","Petrol","5 Door","2021 Audi A5 Sportback Hatchback"
"Skoda","Karoq 1.5 TSI SE L 5dr DSG","2021","£20,849",1.5,"Automatic","10,408 miles","Petrol","5 Door","2021 Skoda Karoq SUV"
"Volkswagen","Polo GTI 1.8 TSI GTI 5dr DSG","2017","£14,795",1.8,"Automatic","38,843 miles","Petrol","5 Door","2017 Volkswagen Polo GTI Hatchback"
"Mg","HS 1.5 T-GDI Excite 5dr","2022","£14,690",1.5,"Manual","15,902 miles","Petrol","5 Door","2022 Mg HS SUV"
"Seat","Ibiza 1.0 TSI 95 FR 5dr","2023","£15,290",1,"Manual","16,898 miles","Petrol","5 Door","2023 Seat Ibiza Hatchback"
"Tesla","Model 3 Long Range AWD 4dr Auto","2021","£20,250",NA,"Automatic","43,107 miles","-","4 Door","2021 Tesla Model 3 Saloon"
"Mini","Hatchback 1.2 One 3dr","2016","£8,390",1.2,"Manual","36,209 miles","Petrol","3 Door","2016 Mini Hatchback Hatchback"
"Volkswagen","Transporter 2.0 TDI 150 Highline Van DSG","2024","£39,348",2,"Automatic","5,678 miles","Diesel","-","2024 Volkswagen Transporter Van"
"Fiat","500C 1.0 Mild Hybrid Pop 2dr","2021","£9,299",1,"Manual","4,259 miles","Petrol","2 Door","2021 Fiat 500C Convertible"
"Land","Rover DISCOVERY SPORT 2.0 TD4 HSE 5d 180 BHP","2016","£15,995",2,"Manual","79,211 miles","Diesel","5 Door","2016 Land Rover DISCOVERY SPORT Estate"
"Nissan","Qashqai 1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic","2023","£20,275",1.3,"Automatic","5,295 miles","-","5 Door","2023 Nissan Qashqai SUV"
"Volkswagen","Touareg 3.0 V6 TDI 4Motion 286 Black Edition 5dr Tip Auto","2024","£58,570",3,"Automatic","4,250 miles","Diesel","5 Door","2024 Volkswagen Touareg SUV"
"Volvo","XC60 2.0 B4P Plus Dark 5dr Geartronic","2022","£35,000",2,"Automatic","17,739 miles","-","5 Door","2022 Volvo XC60 SUV"
"Kia","XCeed 1.0T GDi ISG 3 5dr","2021","£15,495",1,"Manual","12,750 miles","Petrol","5 Door","2021 Kia XCeed Hatchback"
"Jaguar","I-Pace 294kW EV400 R-Dynamic HSE Black 90kWh 5dr Auto","2025","£44,844",NA,"Automatic","100 miles","-","5 Door","2025 Jaguar I-Pace SUV"
"Peugeot","208 1.2 PureTech 100 GT 5dr","2024","£19,049",1.2,"Manual","5 miles","Petrol","5 Door","2024 Peugeot 208 Hatchback"
"BMW","3 Series 330e SE Pro 4dr Auto","2021","£18,997",2,"Automatic","26,855 miles","-","4 Door","2021 BMW 3 Series Saloon"
"Volvo","XC90 2.0 T8 PHEV Ultra Dark 5dr AWD Geartronic","2024","£76,990",2,"Automatic","1,277 miles","-","5 Door","2024 Volvo XC90 SUV"
"Jaguar","XF 2.2d R-Sport Saloon 4dr Diesel Auto Euro 6 (s/s) (200 ps)","2015","£8,995",2.18,"Automatic","37,057 miles","Diesel","4 Door","2015 Jaguar XF Saloon"
"Mg","HS 1.5 T-GDI Trophy 5dr","2024","£17,995",1.5,"Manual","12,000 miles","Petrol","5 Door","2024 Mg HS SUV"
"Audi","Q3 35 TFSI Sport 5dr S Tronic","2023","£27,295",1.5,"Automatic","22,963 miles","Petrol","5 Door","2023 Audi Q3 SUV"
"Land","Rover RANGE ROVER 3.0 D350 MHEV HSE SUV 5dr Diesel Auto 4WD Euro 6 (s/s) (350 ps)","2022","£79,995",3,"Automatic","29,122 miles","Diesel","5 Door","2022 Land Rover RANGE ROVER SUV"
"Renault","KADJAR 1.3 TCe GT Line SUV 5dr Petrol Manual Euro 6 (s/s) (140 ps)","2019","£11,799",1.33,"Manual","61,686 miles","Petrol","5 Door","2019 Renault KADJAR"
"Ford","Transit 2.0 EcoBlue 170ps H2 Limited Van","2024","£34,794",2,"Manual","8,767 miles","Diesel","-","2024 Ford Transit Van"
"Toyota","RAV4 2.5 VVT-i Hybrid Dynamic 5dr CVT","2023","£35,999",2.5,"Automatic","11,955 miles","-","5 Door","2023 Toyota RAV4 SUV"
"Ford","Fiesta 1.0 EcoBoost 125 Titanium X 5dr","2016","£7,699",1,"Manual","46,821 miles","Petrol","5 Door","2016 Ford Fiesta Hatchback"
"Kia","Sportage 1.6 GDi ISG 2 5dr","2021","£14,697",1.6,"Manual","35,369 miles","Petrol","5 Door","2021 Kia Sportage SUV"
"Volkswagen","Tiguan 1.5 TSI 150 Life 5dr","2021","£17,549",1.5,"Manual","30,189 miles","Petrol","5 Door","2021 Volkswagen Tiguan SUV"
"Audi","Q3 35 TDI Black Edition 5dr S Tronic [20""Alloy]","2024","£39,500",2,"Automatic","4,000 miles","Diesel","5 Door","2024 Audi Q3 SUV"
"BMW","X1 xDrive 18d xLine 5dr Step Auto","2017","£16,495",2,"Automatic","33,897 miles","Diesel","5 Door","2017 BMW X1 SUV"
"Audi","Q5 40 TDI Quattro Vorsprung 5dr S Tronic","2020","£31,000",2,"Automatic","63,200 miles","Diesel","5 Door","2020 Audi Q5 SUV"
"Peugeot","3008 1.2 Hybrid 136 GT 5dr e-DSC6","2024","£24,010",1.2,"Automatic","9,941 miles","-","5 Door","2024 Peugeot 3008 SUV"
"Toyota","Yaris 1.5 Hybrid Design 5dr CVT","2021","£16,633",1.5,"Automatic","9,553 miles","-","5 Door","2021 Toyota Yaris Hatchback"
"Audi","A1 1.4 TFSI S Line Nav 3dr S Tronic","2018","£12,700",1.4,"Automatic","36,658 miles","Petrol","3 Door","2018 Audi A1 Hatchback"
"Volkswagen","Tiguan Allspace 1.5 TSI Elegance 5dr DSG","2024","£34,230",1.5,"Automatic","10 miles","Petrol","5 Door","2024 Volkswagen Tiguan Allspace SUV"
"Hyundai","i10 1.0 MPi SE Connect 5dr","2022","£12,013",1,"Manual","10,254 miles","Petrol","5 Door","2022 Hyundai i10 Hatchback"
"Peugeot","5008 1.5 BlueHDi Allure 5dr","2019","£15,149",1.5,"Manual","53,007 miles","Diesel","5 Door","2019 Peugeot 5008 SUV"
"Volkswagen","Golf 2.0 TDI Life 5dr","2021","£18,850",2,"Manual","13,500 miles","Diesel","5 Door","2021 Volkswagen Golf Hatchback"
"Volkswagen","Golf Estate 1.5 eTSI 150 Style 5dr DSG","2021","£20,180",1.5,"Automatic","24,326 miles","-","5 Door","2021 Volkswagen Golf Estate Estate"
"Lexus","NX 450h+ 2.5 5dr E-CVT [Premium Pack]","2023","£41,900",2.5,"Automatic","3,084 miles","-","5 Door","2023 Lexus NX SUV"
"Audi","RS3 RS 3 TFSI Quattro Vorsprung 4dr S Tronic","2022","£54,900",2.5,"Automatic","1,267 miles","Petrol","4 Door","2022 Audi RS3 Saloon"
"BMW","X3 xDrive30d MHT M Sport 5dr Auto","2024","£49,404",3,"Automatic","8,239 miles","Diesel","5 Door","2024 BMW X3 SUV"
"Ford","S-MAX Vignale 2.5 FHEV 190 5dr CVT","2023","£30,997",2.5,"Automatic","24,507 miles","-","5 Door","2023 Ford S-MAX MPV"
"Peugeot","3008 1.2 PureTech GT 5dr EAT8","2023","£23,999",1.2,"Automatic","3,350 miles","Petrol","5 Door","2023 Peugeot 3008 SUV"
"Mazda","CX-5 2.0 Sport Edition 5dr","2023","£20,399",2,"Manual","32,027 miles","Petrol","5 Door","2023 Mazda CX-5 SUV"
"Audi","A5 1.4 TFSI S Line 2dr S Tronic","2018","£15,495",1.4,"Automatic","39,283 miles","Petrol","2 Door","2018 Audi A5 Coupe"
"Vauxhall","Mokka X 1.4T ecoTEC Elite 5dr","2019","£12,998",1.4,"Manual","6,803 miles","Petrol","5 Door","2019 Vauxhall Mokka X SUV"
"Volkswagen","Polo 1.0 TSI Life 5dr","2021","£14,895",1,"Manual","29,729 miles","Petrol","5 Door","2021 Volkswagen Polo Hatchback"
"Land","Rover RANGE ROVER EVOQUE 2.0 TD4 HSE Dynamic SUV 5dr Diesel Auto 4WD Euro 6 (s/s) (180 ps)","2016","£13,990",2,"Automatic","70,076 miles","Diesel","5 Door","2016 Land Rover RANGE ROVER EVOQUE SUV"
"Nissan","X-Trail 1.5 E-Power E-4orce 213 Tekna+ 5dr [7 Seat] Auto","2024","£42,700",1.5,"Automatic","4,000 miles","-","5 Door","2024 Nissan X-Trail SUV"
"Volkswagen","T-Cross 1.0 TSI 110 Black Edition 5dr","2022","£16,975",1,"Manual","22,285 miles","Petrol","5 Door","2022 Volkswagen T-Cross SUV"
"Mazda","CX-5 2.2d Sport Nav 5dr","2017","£12,295",2.2,"Manual","54,553 miles","Diesel","5 Door","2017 Mazda CX-5 SUV"
"Mitsubishi","L200 2.4 DI-D 4X4 TITAN DCB 178 BHP","2015","£16,995",2.44,"Manual","1 miles","Diesel","-","2015 Mitsubishi L200"
"Mg","HS 1.5 T-GDI SE 5dr","2024","£16,990",1.5,"Manual","5,376 miles","Petrol","5 Door","2024 Mg HS SUV"
"Audi","Q2 35 TFSI Black Edition 5dr S Tronic","2022","£25,580",1.5,"Automatic","42,880 miles","Petrol","5 Door","2022 Audi Q2 SUV"
"Vauxhall","Crossland 1.2 Turbo [130] Ultimate 5dr Auto","2022","£14,749",1.2,"Automatic","27,269 miles","Petrol","5 Door","2022 Vauxhall Crossland SUV"
"Land","Rover RANGE ROVER EVOQUE 2.0 TD4 SE TECH 3d 177 BHP","2017","£12,990",2,"Automatic","75,303 miles","Diesel","3 Door","2017 Land Rover RANGE ROVER EVOQUE Coupe"
"Lexus","RX 450h+ 2.5 Takumi 5dr E-CVT","2024","£65,495",2.5,"Automatic","28,573 miles","-","5 Door","2024 Lexus RX SUV"
"Dacia","Sandero Stepway 0.9 TCe Comfort 5dr","2019","£7,251",0.9,"Manual","44,806 miles","Petrol","5 Door","2019 Dacia Sandero Stepway SUV"
"Honda","CR-V 2.0 i-MMD Hybrid SR 5dr eCVT","2021","£19,900",2,"Automatic","56,805 miles","-","5 Door","2021 Honda CR-V SUV"
"Nissan","Juke 1.0 DiG-T 114 Tekna 5dr DCT","2023","£18,456",1,"Automatic","7,260 miles","Petrol","5 Door","2023 Nissan Juke SUV"
"Nissan","Juke 1.0 DiG-T 114 N-Connecta 5dr DCT","2023","£17,975",1,"Automatic","10,773 miles","Petrol","5 Door","2023 Nissan Juke SUV"
"Volvo","XC60 2.0 B4D Momentum 5dr AWD Geartronic","2021","£21,995",2,"Automatic","67,157 miles","Diesel","5 Door","2021 Volvo XC60 SUV"
"Peugeot","208 1.2 PureTech 100 GT 5dr EAT8","2023","£16,499",1.2,"Automatic","21,028 miles","Petrol","5 Door","2023 Peugeot 208 Hatchback"
"Volkswagen","Tiguan 1.5 eTSI Life 5dr DSG","2024","£32,620",1.5,"Automatic","7 miles","-","5 Door","2024 Volkswagen Tiguan SUV"
"Skoda","Kodiaq 1.5 TSI iV 204 Sport Line 5dr DSG","2024","£42,950",1.5,"Automatic","4,999 miles","-","5 Door","2024 Skoda Kodiaq SUV"
"Ford","Focus 1.0 EcoBoost Hybrid mHEV 155 ST-Line X 5dr Auto","2024","£23,976",1,"Automatic","2,204 miles","-","5 Door","2024 Ford Focus Hatchback"
"Vauxhall","Mokka 1.2 Turbo SRi Nav Premium 5dr","2022","£15,995",1.2,"Manual","18,703 miles","Petrol","5 Door","2022 Vauxhall Mokka SUV"
"Skoda","Scala 1.0 TSI 116 SE 5dr DSG","2024","£17,950",1,"Automatic","3,572 miles","Petrol","5 Door","2024 Skoda Scala Hatchback"
"Suzuki","Swace 1.8 Hybrid Motion 5dr CVT","2023","£16,049",1.8,"Automatic","39,633 miles","-","5 Door","2023 Suzuki Swace Estate"
"Volkswagen","Golf 1.5 TSI EVO 150 Match Edition 5dr","2020","£15,445",1.5,"Manual","35,891 miles","Petrol","5 Door","2020 Volkswagen Golf Hatchback"
"Honda","Jazz 1.5 i-MMD Hybrid SR 5dr eCVT","2023","£18,058",1.5,"Automatic","10,219 miles","-","5 Door","2023 Honda Jazz Hatchback"
"Kia","Sportage 1.6T GDi HEV GT-Line 5dr Auto","2023","£27,967",1.6,"Automatic","6,826 miles","-","5 Door","2023 Kia Sportage SUV"
"Toyota","Corolla 1.8 VVT-i Hybrid Excel 5dr CVT","2021","£19,777",1.8,"Automatic","12,418 miles","-","5 Door","2021 Toyota Corolla Hatchback"
"Audi","E-TRON 50 Sport SUV 5dr Electric Auto quattro 71.2kWh (11kW Charger) (313 ps)","2021","£21,999",NA,"Automatic","19,500 miles","-","5 Door","2021 Audi E-TRON"
"Tesla","Model S P85D (Dual Motor) Auto 4WD 5dr","2015","£17,989",NA,"Automatic","79,000 miles","-","-","2015 Tesla Model S Hatchback"
"Peugeot","BOXER 2.2 BlueHDi 335 PROFESSIONAL IN WHITE WITH 66,420 MILES AND A FULL SERVICE HISTORY, 1 OWNER FROM NEW","2019","£12,599",2.18,"Manual","66,420 miles","Diesel","5 Door","2019 Peugeot BOXER"
"Volkswagen","Tiguan 1.5 TSi EVO 150 Match 5dr","2020","£17,420",1.5,"Manual","34,531 miles","Petrol","5 Door","2020 Volkswagen Tiguan SUV"
"Ford","Kuga 1.5 EcoBoost 150 ST-Line X 5dr","2021","£23,695 ex VAT",1.5,"Manual","14,896 miles","Petrol","5 Door","2021 Ford Kuga SUV"
"Volkswagen","Transporter 2.0 TDI 150 Highline Kombi Van","2024","£30,990",2,"Manual","10 miles","Diesel","-","2024 Volkswagen Transporter Van"
"Ford","Fiesta 1.0 EcoBoost 125 ST-Line X Edition 3dr","2020","£13,285",1,"Manual","11,554 miles","Petrol","3 Door","2020 Ford Fiesta Hatchback"
"BMW","5 Series 520d MHT M Sport 4dr Step Auto","2022","£26,249",2,"Automatic","23,717 miles","Diesel","4 Door","2022 BMW 5 Series Saloon"
"Ford","S-MAX Vignale 2.5 FHEV 190 5dr CVT","2022","£32,298",2.5,"Automatic","11,412 miles","-","5 Door","2022 Ford S-MAX MPV"
"Kia","Niro 1.6 GDi Hybrid 4 5dr DCT","2022","£21,683",1.6,"Automatic","20,403 miles","-","5 Door","2022 Kia Niro SUV"
"Seat","Arona 1.0 TSI 115 Xcellence Lux [EZ] 5dr DSG","2019","£13,500",1,"Automatic","33,790 miles","Petrol","5 Door","2019 Seat Arona SUV"
"Volkswagen","GOLF 1.0 TSI SE Nav Hatchback 5dr Petrol Manual Euro 6 (s/s) (110 bhp)","2018","£12,499",1,"Manual","31,000 miles","Petrol","5 Door","2018 Volkswagen GOLF Hatchback"
"Mg","ZS EV 115kW SE EV Long Range 73kWh 5dr Auto","2024","£18,620",NA,"Automatic","4,542 miles","-","5 Door","2024 Mg ZS EV SUV"
"Mg","MG HS 1.5 T-GDI Excite SUV 5dr Petrol Manual Euro 6 (s/s) (162 ps) 10-Inch Touchscreen, Rear View Camera,","2021","£11,990",1.49,"Manual","47,442 miles","Petrol","5 Door","2021 Mg MG HS"
"Mazda","3 2.0 Skyactiv G MHEV GT Sport 5dr","2020","£15,312",2,"Manual","32,984 miles","Petrol","5 Door","2020 Mazda 3 Hatchback"
